"id","churnBinario","churnSimples","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente"
12874,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12875,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12876,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12877,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12878,1,0.8529411765,0.9142857143,0.9990234165,0.9999219901,0.8387096774193549
12879,1,0.9411764706,0.9361344538,0.4999999995,0.3678794412,0.935483870967742
12880,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12881,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12882,1,0.9411764706,0.9495798319,0.9980468745,0.9997879472,0.935483870967742
12883,1,0.9117647059,0.9663865546,0.999999939,0.9999999999,0.9032258064516129
12884,1,0.9117647059,0.9647058824,0.999999966,1.0,0.9032258064516129
12885,1,0.7352941176,0.7361344538,0.9908827501,0.9983428689,0.7096774193548387
12886,1,0.9411764706,0.9764705882,0.9999999697,1.0,0.935483870967742
12887,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12888,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12889,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12890,1,0.8823529412,0.9176470588,0.992187466,0.9984331298,0.8709677419354839
12891,1,0.9117647059,0.9008403361,0.9824218745,0.9955287524,0.9032258064516129
12892,1,0.6470588235,0.6957983193,0.8415488047,0.9026514567,0.6129032258064516
12893,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
12894,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12895,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12896,1,0.7941176471,0.8521008403,0.9990204251,0.9999219768,0.7741935483870968
12897,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12898,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12899,1,0.9117647059,0.9075630252,0.9919433589,0.9984225723,0.9032258064516129
12900,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12901,1,0.9411764706,0.9714285714,0.9999997611,0.9999999995,0.935483870967742
12902,1,0.8529411765,0.8773109244,0.9980354263,0.9997878499,0.8333333333333334
12903,1,0.9117647059,0.9647058824,0.9999999772,1.0,0.9032258064516129
12904,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12905,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12906,1,0.7941176471,0.7327731092,0.3349609351,0.2691086543,0.7741935483870968
12907,1,0.9117647059,0.9226890756,0.9998474116,0.9999955905,0.9032258064516129
12908,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12909,1,0.9117647059,0.9680672269,0.9999999884,1.0,0.9032258064516129
12910,1,0.9705882353,0.9899159664,0.9999999981,1.0,0.9655172413793104
12911,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12912,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12913,1,0.8529411765,0.8470588235,0.9840693469,0.9957288176,0.8387096774193549
12914,1,0.9411764706,0.9831932773,0.9999999977,1.0,0.935483870967742
12915,1,0.8823529412,0.9058823529,0.9999361034,0.999998558,0.8709677419354839
12916,1,0.9117647059,0.9176470588,0.9994506831,0.999969873,0.9032258064516129
12917,1,0.8529411765,0.8084033613,0.8085632319,0.8824034107,0.8387096774193549
12918,1,0.8823529412,0.9394957983,0.9999990235,0.9999999964,0.8709677419354839
12919,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12920,1,0.8235294118,0.868907563,0.9995103772,0.9999712975,0.8064516129032258
12921,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12922,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12923,1,0.9411764706,0.9680672269,0.9999990459,0.9999999965,0.935483870967742
12924,1,0.9411764706,0.9411764706,0.9374999995,0.9685285705,0.935483870967742
12925,1,0.9117647059,0.9226890756,0.9960927959,0.9994235771,0.9032258064516129
12926,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12927,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12928,1,0.9411764706,0.9546218487,0.9997558589,0.9999894425,0.935483870967742
12929,1,0.9411764706,0.9781512605,0.9999999846,1.0,0.935483870967742
12930,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12931,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12932,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12933,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12934,0,0.5,0.4890756303,0.1078329137,0.0454195412,0.4516129032258065
12935,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12936,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12937,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
12938,1,0.8235294118,0.7983193277,0.9491576995,0.9835852651,0.8064516129032258
12939,1,0.8235294118,0.8806722689,0.8749990337,0.9144517816,0.8064516129032258
12940,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12941,1,0.9411764706,0.981512605,0.9999999958,1.0,0.935483870967742
12942,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12943,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12944,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12945,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12946,1,0.9411764706,0.9714285714,0.9999997611,0.9999999995,0.935483870967742
12947,1,0.7352941176,0.7613445378,0.1874998551,0.1038638536,0.7096774193548387
12948,1,0.9117647059,0.8974789916,0.4997558589,0.3678688837,0.9032258064516129
12949,1,0.9117647059,0.9327731092,0.9997556205,0.999989442,0.9032258064516129
12950,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12951,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12952,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12953,1,0.6764705882,0.6453781513,0.3649511304,0.2805411455,0.6451612903225806
12954,1,0.9411764706,0.9361344538,0.4999999995,0.3678794412,0.935483870967742
12955,1,0.9411764706,0.9680672269,0.9999990459,0.9999999965,0.935483870967742
12956,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12957,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12958,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12959,1,0.9411764706,0.9361344538,0.4999999995,0.3678794412,0.935483870967742
12960,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
12961,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12962,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
12963,0,0.5,0.5613445378,0.7107177381,0.7543054052,0.4516129032258065
12964,1,0.9117647059,0.9109243697,0.9374923701,0.9685284994,0.9032258064516129
12965,1,0.9411764706,0.9361344538,0.4999999995,0.3678794412,0.935483870967742
12966,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12967,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
12968,1,0.9411764706,0.9764705882,0.9999999697,1.0,0.935483870967742
12969,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12970,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12971,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12972,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12973,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12974,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12975,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12976,1,0.9411764706,0.9680672269,0.9999990459,0.9999999965,0.935483870967742
12977,1,0.7058823529,0.7142857143,0.9208277366,0.9641898561,0.6774193548387097
12978,1,0.9411764706,0.981512605,0.9999999958,1.0,0.935483870967742
12979,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12980,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12981,1,0.9411764706,0.981512605,0.9999999958,1.0,0.935483870967742
12982,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12983,1,0.7058823529,0.7647058824,0.7499500895,0.7674550963,0.6666666666666667
12984,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12985,1,0.9411764706,0.9428571429,0.9687499995,0.9884223081,0.935483870967742
12986,1,0.9117647059,0.8890756303,0.8437499995,0.9028740932,0.9032258064516129
12987,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12988,1,0.9117647059,0.9344537815,0.9960937421,0.9994235807,0.9032258064516129
12989,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12990,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12991,1,0.8823529412,0.8588235294,0.987304687,0.9977787006,0.8709677419354839
12992,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12993,1,0.7647058824,0.7630252101,0.9525108165,0.984130505,0.7419354838709677
12994,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12995,1,0.8823529412,0.9042016807,0.999975204,0.9999997259,0.8709677419354839
12996,1,0.8235294118,0.8453781513,0.9997825543,0.9999941355,0.8064516129032258
12997,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12998,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
12999,1,0.7941176471,0.712605042,0.4159851069,0.3313598191,0.7741935483870968
13000,1,0.9411764706,0.981512605,0.9999999958,1.0,0.935483870967742
13001,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13002,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13003,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13004,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13005,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13006,1,0.9411764706,0.9697478992,0.9999995227,0.9999999987,0.935483870967742
13007,1,0.7941176471,0.7596638655,0.8496017433,0.9084135961,0.7741935483870968
13008,1,0.9411764706,0.974789916,0.9999999399,0.9999999999,0.935483870967742
13009,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13010,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
13011,1,0.9411764706,0.9596638655,0.999969482,0.9999994744,0.935483870967742
13012,1,0.8823529412,0.8991596639,0.9843673552,0.995740734,0.8709677419354839
13013,1,0.8823529412,0.8857142857,0.9956052299,0.999394882,0.8709677419354839
13014,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13015,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13016,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13017,1,0.8529411765,0.887394958,0.9374980736,0.9685285609,0.8387096774193549
13018,1,0.9411764706,0.956302521,0.9998779292,0.9999961161,0.935483870967742
13019,1,0.8529411765,0.8890756303,0.9843746345,0.9957408045,0.8387096774193549
13020,1,0.9117647059,0.9445378151,0.999998569,0.9999999952,0.9032258064516129
13021,1,0.9411764706,0.9378151261,0.7499999995,0.7674558421,0.935483870967742
13022,1,0.9705882353,0.9915966387,0.9999999991,1.0,0.9666666666666667
13023,1,0.8235294118,0.8638655462,0.9998158733,0.9999946837,0.8064516129032258
13024,1,0.9411764706,0.981512605,0.9999999958,1.0,0.935483870967742
13025,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13026,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13027,1,0.9411764706,0.9579831933,0.9999389644,0.9999985712,0.935483870967742
13028,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13029,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13030,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13031,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13032,1,0.7058823529,0.7042016807,0.7183073708,0.7558620865,0.6774193548387097
13033,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13034,1,0.9411764706,0.9361344538,0.4999999995,0.3678794412,0.935483870967742
13035,1,0.8235294118,0.8470588235,0.7497548447,0.767445281,0.8064516129032258
13036,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13037,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13038,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13039,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13040,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13041,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13042,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13043,1,0.9117647059,0.8924369748,0.7460937495,0.7668794227,0.9032258064516129
13044,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13045,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13046,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13047,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13048,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13049,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13050,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13051,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13052,1,0.9117647059,0.8890756303,0.4921874995,0.366312571,0.9032258064516129
13053,1,0.8529411765,0.8521008403,0.9684447939,0.9884103218,0.8387096774193549
13054,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13055,1,0.9117647059,0.956302521,0.9999961839,0.9999999738,0.9032258064516129
13056,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13057,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13058,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13059,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13060,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13061,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13062,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13063,1,0.7941176471,0.7495798319,0.4645917411,0.3557147008,0.7741935483870968
13064,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13065,1,0.9411764706,0.9798319328,0.9999999921,1.0,0.935483870967742
13066,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13067,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13068,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13069,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13070,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13071,1,0.9411764706,0.9714285714,0.9999997611,0.9999999995,0.935483870967742
13072,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13073,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13074,1,0.8823529412,0.9630252101,0.999999993,1.0,0.8709677419354839
13075,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13076,1,0.7941176471,0.7781512605,0.7402229286,0.7656768217,0.7741935483870968
13077,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13078,1,0.8529411765,0.887394958,0.9687496345,0.9884223075,0.8387096774193549
13079,1,0.9411764706,0.9512605042,0.999023437,0.9999219901,0.935483870967742
13080,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13081,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
13082,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13083,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13084,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13085,1,0.8823529412,0.9445378151,0.9999999027,0.9999999999,0.8709677419354839
13086,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13087,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13088,1,0.9411764706,0.9781512605,0.9999999846,1.0,0.935483870967742
13089,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13090,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13091,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13092,1,0.9411764706,0.9663865546,0.9999980922,0.9999999904,0.935483870967742
13093,1,0.8235294118,0.8016806723,0.839813231,0.9022971483,0.8064516129032258
13094,1,0.8529411765,0.8504201681,0.9682538505,0.9883935383,0.8387096774193549
13095,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13096,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13097,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13098,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13099,1,0.7941176471,0.7495798319,0.8424677844,0.9027840958,0.7741935483870968
13100,1,0.9705882353,0.9915966387,0.9999999991,1.0,0.9666666666666667
13101,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13102,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13103,1,0.9411764706,0.9714285714,0.9999997611,0.9999999995,0.935483870967742
13104,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13105,1,0.8823529412,0.9226890756,0.9999918635,0.9999999275,0.8709677419354839
13106,1,0.8823529412,0.9075630252,0.9998767367,0.9999961121,0.8666666666666667
13107,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13108,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
13109,1,0.9411764706,0.9798319328,0.9999999921,1.0,0.935483870967742
13110,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13111,1,0.9411764706,0.9831932773,0.9999999977,1.0,0.935483870967742
13112,1,0.9411764706,0.9647058824,0.9999961848,0.9999999738,0.935483870967742
13113,1,0.9411764706,0.9529411765,0.9995117183,0.9999713018,0.935483870967742
13114,1,0.9117647059,0.9092436975,0.8749923701,0.914451714,0.9032258064516129
13115,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13116,1,0.8529411765,0.7966386555,0.4746093745,0.3618413233,0.8387096774193549
13117,1,0.7352941176,0.7714285714,0.9843467395,0.9957405095,0.7096774193548387
13118,1,0.9411764706,0.9462184874,0.9921874995,0.9984331298,0.935483870967742
13119,1,0.8823529412,0.9210084034,0.9998776834,0.9999961156,0.8709677419354839
13120,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13121,1,0.6176470588,0.7697478992,0.9999924009,0.9999999586,0.5806451612903225
13122,1,0.8235294118,0.8941176471,0.9999970007,0.9999999866,0.8064516129032258
13123,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13124,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
13125,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13126,1,0.8823529412,0.9058823529,0.9980430449,0.999787921,0.8709677419354839
13127,1,0.9411764706,0.9663865546,0.9999980922,0.9999999904,0.935483870967742
13128,1,0.8235294118,0.8084033613,0.7402338828,0.7656769177,0.8064516129032258
13129,1,0.9117647059,0.9260504202,0.4999999976,0.3678794412,0.9032258064516129
13130,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13131,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13132,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13133,1,0.9411764706,0.981512605,0.9999999958,1.0,0.935483870967742
13134,1,0.9117647059,0.9630252101,0.9999997602,0.9999999995,0.9032258064516129
13135,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13136,1,0.9411764706,0.9647058824,0.9999961848,0.9999999738,0.935483870967742
13137,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13138,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13139,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13140,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13141,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13142,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
13143,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13144,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13145,1,0.8529411765,0.9075630252,0.9960937039,0.9994235806,0.8387096774193549
13146,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13147,1,0.8823529412,0.8890756303,0.7499960656,0.7674558157,0.8709677419354839
13148,1,0.9411764706,0.956302521,0.9998779292,0.9999961161,0.935483870967742
13149,1,0.8529411765,0.8655462185,0.9994730945,0.9999707037,0.8387096774193549
13150,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13151,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13152,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13153,1,0.8823529412,0.9176470588,0.9999916549,0.9999999271,0.8709677419354839
13154,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13155,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13156,1,0.9117647059,0.8974789916,0.9355468745,0.9683165177,0.9032258064516129
13157,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13158,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13159,1,0.9117647059,0.9731092437,0.9999999949,1.0,0.9032258064516129
13160,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13161,1,0.9117647059,0.9294117647,0.9374999958,0.9685285705,0.9032258064516129
13162,1,0.9117647059,0.912605042,0.7499990458,0.7674558385,0.9032258064516129
13163,1,0.8823529412,0.8924369748,0.8749988074,0.9144517811,0.8709677419354839
13164,1,0.8235294118,0.8386554622,0.499022244,0.3678014273,0.8064516129032258
13165,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13166,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13167,0,0.4705882353,0.2521008403,1.14436e-05,8.64e-08,0.4193548387096774
13168,1,0.7941176471,0.8218487395,0.9368896014,0.9684959884,0.7741935483870968
13169,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13170,1,0.9411764706,0.974789916,0.9999999399,0.9999999999,0.935483870967742
13171,1,0.8529411765,0.8487394958,0.9803466718,0.995160502,0.8387096774193549
13172,1,0.6764705882,0.6605042017,0.8615720938,0.9121912298,0.6451612903225806
13173,1,0.9117647059,0.9092436975,0.8749923701,0.914451714,0.9032258064516129
13174,1,0.9411764706,0.9579831933,0.9999389644,0.9999985712,0.935483870967742
13175,1,0.9411764706,0.9529411765,0.9995117183,0.9999713018,0.935483870967742
13176,1,0.9411764706,0.9831932773,0.9999999977,1.0,0.935483870967742
13177,1,0.9117647059,0.9361344538,0.9921874977,0.9984331298,0.9032258064516129
13178,1,0.8235294118,0.8235294118,0.9531192626,0.9841630775,0.8064516129032258
13179,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13180,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13181,1,0.8823529412,0.9260504202,0.9921874949,0.9984331298,0.8709677419354839
13182,1,0.8529411765,0.8705882353,0.9842526759,0.9957369208,0.8387096774193549
13183,1,0.9411764706,0.9394957983,0.8749999995,0.9144517851,0.935483870967742
13184,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13185,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13186,1,0.9117647059,0.9327731092,0.9995115991,0.9999713016,0.9032258064516129
13187,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13188,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13189,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13190,1,0.8235294118,0.8201680672,0.9881439167,0.9978526332,0.8064516129032258
13191,1,0.9411764706,0.981512605,0.9999999958,1.0,0.935483870967742
13192,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13193,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13194,1,0.8235294118,0.8201680672,0.9995384212,0.999983578,0.8064516129032258
13195,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13196,1,0.8529411765,0.912605042,0.9998776824,0.9999961156,0.8387096774193549
13197,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13198,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13199,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13200,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13201,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13202,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13203,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13204,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13205,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13206,1,0.9411764706,0.9781512605,0.9999999846,1.0,0.935483870967742
13207,1,0.8529411765,0.9092436975,0.999984439,0.9999998061,0.8387096774193549
13208,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13209,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13210,1,0.9117647059,0.9109243697,0.9985351558,0.9998932919,0.9032258064516129
13211,1,0.9411764706,0.9596638655,0.999969482,0.9999994744,0.935483870967742
13212,1,0.8529411765,0.9075630252,0.9999809149,0.9999997805,0.8387096774193549
13213,1,0.8235294118,0.8319327731,0.7489926801,0.7673773061,0.8064516129032258
13214,1,0.9411764706,0.9714285714,0.9999997611,0.9999999995,0.935483870967742
13215,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13216,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13217,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13218,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13219,1,0.9705882353,0.9899159664,0.9999999981,1.0,0.9655172413793104
13220,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13221,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13222,1,0.9411764706,0.9512605042,0.999023437,0.9999219901,0.935483870967742
13223,1,0.9117647059,0.9260504202,0.9990224834,0.9999219866,0.9032258064516129
13224,1,0.9411764706,0.9848739496,0.9999999986,1.0,0.935483870967742
13225,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13226,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
13227,1,0.7058823529,0.774789916,0.8748433446,0.914447349,0.6774193548387097
13228,1,0.9705882353,0.9932773109,0.9999999995,1.0,0.967741935483871
