,True 13,True 14,True 15,True 16
24239,17.439999999999998,17.439999999999998,17.439999999999998,17.439999999999998
24240,12.22,12.22,12.22,12.22
24241,0.0,0.0,43.85,43.85
24242,9.93,9.93,9.93,9.93
24243,20.64,20.64,16.406666666666666,16.406666666666666
24244,11.61,11.61,11.61,11.61
24245,33.79,33.79,33.79,33.79
24246,9.53,9.53,9.53,9.53
24247,20.29,20.29,20.29,20.29
24248,20.48,20.48,20.48,20.48
24249,14.71,14.71,14.71,14.71
24250,11.22,11.22,11.22,11.22
24251,0.0,0.0,30.94,30.94
24252,10.52,10.52,10.52,10.52
24253,18.04,18.04,18.04,18.04
24254,41.58,41.58,41.58,41.58
24255,11.48,11.48,11.48,11.48
24256,14.13,14.13,14.13,14.13
24257,49.7,49.7,49.7,49.7
24258,19.36,19.36,19.36,19.36
24259,11.08,11.08,11.08,11.08
24260,6.19,6.19,6.19,6.19
24261,10.48,10.48,10.48,10.48
24262,52.48,52.48,32.129999999999995,32.129999999999995
24263,19.37,19.37,19.37,19.37
24264,15.7,15.7,15.7,15.7
24265,0.0,0.0,0.0,16.59
24266,12.19,12.19,12.19,12.19
24267,0.0,52.08,52.08,52.08
24268,38.02,38.02,38.02,38.02
24269,19.72,19.72,19.72,19.72
24270,15.86,15.86,15.86,15.86
24271,7.62,7.62,7.62,7.62
24272,11.91,11.91,11.91,11.91
24273,14.15,14.15,14.15,14.15
24274,15.260000000000002,15.260000000000002,15.260000000000002,15.260000000000002
24275,40.2,40.2,40.2,40.2
24276,21.45,21.45,21.45,21.45
24277,14.67,14.67,14.67,14.67
24278,0.0,0.0,0.0,4.76
24279,23.38,23.38,23.38,23.38
24280,37.51,37.51,37.51,37.51
24281,0.0,21.56,21.56,21.56
24282,34.13,34.13,34.13,34.13
24283,10.14,10.14,10.14,10.14
24284,24.11,24.11,24.11,24.11
24285,14.2,14.2,14.2,14.2
24286,51.21,51.21,51.21,51.21
24287,5.32,5.32,5.180000000000001,5.180000000000001
24288,13.32,13.32,13.32,13.32
24289,39.07,39.07,39.07,39.07
24290,39.21,39.21,39.21,39.21
24291,14.88,14.88,14.88,14.88
24292,51.52,51.52,51.52,51.52
24293,43.79,43.79,43.79,43.79
24294,12.753333333333332,12.753333333333332,12.753333333333332,12.753333333333332
24295,18.69,18.69,18.69,18.69
24296,37.61,37.61,37.61,37.61
24297,18.485,18.485,18.485,18.485
24298,21.85,21.85,21.85,21.85
24299,18.7,18.7,18.7,18.7
24300,29.12,29.12,29.12,29.12
24301,14.19,14.19,14.19,14.19
24302,0.0,0.0,0.0,0.0
24303,13.79,13.79,13.79,13.79
24304,39.49,39.49,39.49,39.49
24305,53.27,53.27,53.27,53.27
24306,33.730000000000004,33.730000000000004,33.730000000000004,33.730000000000004
24307,50.93,50.93,50.93,50.93
24308,36.16,36.16,36.16,36.16
24309,35.17,35.17,35.17,35.17
24310,47.86,47.86,47.86,47.86
24311,45.61,45.61,45.61,45.61
24312,17.53,17.53,17.53,17.53
24313,30.23,30.23,30.23,30.23
24314,12.47,12.47,12.47,12.47
24315,54.35,54.35,54.35,54.35
24316,13.16,13.16,13.16,13.16
24317,40.23,40.23,40.23,40.23
24318,13.62,13.62,13.62,13.62
24319,47.91,47.91,47.91,47.91
24320,5.24,5.24,5.24,5.24
24321,14.02,14.02,14.02,14.02
24322,21.17,21.17,21.17,21.17
24323,40.96,40.96,40.96,40.96
24324,8.24,8.24,8.24,8.24
24325,46.44,46.44,46.44,46.44
24326,28.85,28.85,28.85,28.85
24327,26.74,26.74,26.74,34.685
24328,0.0,0.0,0.0,0.0
24329,10.47,10.47,10.47,10.47
24330,32.15,32.15,32.15,32.15
24331,44.9,44.9,44.9,44.9
24332,6.67,6.67,6.67,6.67
24333,17.939999999999998,17.939999999999998,17.939999999999998,17.939999999999998
24334,9.53,9.53,9.53,9.53
24335,9.59,9.59,9.59,9.59
24336,10.69,10.69,10.69,10.69
24337,9.17,9.17,9.17,9.17
24338,36.599999999999994,36.599999999999994,36.599999999999994,36.599999999999994
24339,3.97,3.97,3.97,3.97
24340,33.15,33.15,33.15,33.15
24341,11.48,11.48,11.48,11.48
24342,17.15,17.15,17.15,17.15
24343,11.75,11.75,11.75,11.75
24344,9.67,9.67,9.67,9.67
24345,44.14,44.14,44.14,44.14
24346,17.14,17.14,17.14,17.14
24347,19.630000000000003,17.255000000000003,17.255000000000003,17.255000000000003
24348,23.12,23.12,23.12,23.12
24349,0.0,0.0,0.0,14.42
24350,25.05,25.05,25.05,25.05
24351,36.75,36.75,36.75,36.75
24352,46.01,46.01,46.01,46.01
24353,31.19,31.19,31.19,31.19
24354,0.0,0.0,47.19,47.19
24355,39.64,39.64,39.64,39.64
24356,32.71,32.71,32.71,32.71
24357,50.69,50.69,50.69,50.69
24358,29.040000000000003,29.040000000000003,25.870000000000005,25.870000000000005
24359,43.510000000000005,43.510000000000005,43.510000000000005,43.510000000000005
24360,24.4,28.279999999999998,28.279999999999998,28.279999999999998
24361,13.66,13.66,13.66,13.66
24362,16.98,16.98,16.98,16.98
24363,10.48,10.48,10.48,10.48
24364,17.94,17.94,17.94,17.94
24365,13.66,13.66,13.66,13.66
24366,9.66,9.66,9.66,9.66
24367,20.95,20.95,20.95,20.95
24368,14.69,14.69,14.69,14.69
24369,21.43,21.43,21.43,21.43
24370,34.125,34.125,34.125,34.125
24371,30.55,30.55,30.55,30.55
24372,30.99,30.99,30.99,30.99
24373,10.31,10.31,10.31,10.31
24374,17.915,17.915,17.915,17.915
24375,16.35,16.35,16.35,16.35
24376,43.23,43.23,43.23,43.23
24377,8.98,8.98,8.98,8.98
24378,18.1,18.1,18.1,18.1
24379,42.83,42.83,42.83,42.83
24380,20.63,20.63,20.63,20.63
24381,21.985,21.985,21.985,21.985
24382,49.77,49.77,49.77,49.77
24383,52.18,52.18,52.18,52.18
24384,15.22,15.22,15.22,15.22
24385,14.1,14.1,14.1,14.1
24386,9.76,9.76,9.76,9.76
24387,0.0,32.53,32.53,32.53
24388,5.16,5.16,5.16,5.16
24389,10.995000000000001,10.995000000000001,10.995000000000001,10.995000000000001
24390,42.73,42.73,42.73,42.73
24391,41.36,41.36,41.36,41.36
24392,43.98,43.98,43.98,43.98
24393,0.0,51.06,51.06,51.06
24394,18.52,18.52,18.52,18.52
24395,22.21,22.21,22.21,22.21
24396,19.31,19.31,19.31,19.31
24397,9.53,9.53,9.53,9.53
24398,12.22,12.22,12.22,12.22
24399,26.285000000000004,26.285000000000004,26.285000000000004,26.285000000000004
24400,10.61,10.61,10.61,10.61
24401,47.92,47.92,47.92,47.92
24402,0.0,34.01,34.01,34.01
24403,16.67,16.67,16.67,16.67
24404,15.69,15.69,15.69,15.69
24405,26.97,26.97,26.97,26.97
24406,29.75,29.75,29.75,29.75
24407,31.19,31.19,31.19,31.19
24408,22.19,22.19,22.19,22.19
24409,10.274999999999999,10.274999999999999,10.274999999999999,10.274999999999999
24410,12.225,12.225,12.225,12.225
24411,13.49,13.49,13.49,13.49
24412,0.0,0.0,19.99,19.99
24413,0.0,23.76,23.76,23.76
24414,11.93,11.93,11.93,11.93
24415,6.83,6.83,6.83,6.83
24416,14.41,14.41,14.41,14.41
24417,18.99,18.99,18.99,18.99
24418,54.43,54.43,54.43,54.43
24419,13.43,13.43,13.43,13.43
24420,29.79,29.79,29.79,29.79
24421,54.02,54.02,54.02,54.02
24422,11.22,11.22,11.22,11.22
24423,24.69,24.69,24.69,24.69
24424,20.42,20.42,20.42,20.42
24425,15.14,15.14,15.14,15.14
24426,30.03,30.03,30.03,30.03
24427,9.52,9.52,9.52,9.52
24428,10.1,10.1,10.1,10.1
24429,32.0,32.0,32.0,32.0
24430,42.01,42.01,42.01,42.01
24431,25.560000000000002,25.560000000000002,25.560000000000002,25.560000000000002
24432,12.29,12.29,12.29,12.29
24433,22.86,22.86,22.86,22.86
24434,15.54,15.54,15.54,15.54
24435,20.96,20.96,20.96,20.96
24436,15.85,15.85,15.85,15.85
24437,19.35,19.35,19.35,19.35
24438,14.13,14.13,14.13,14.13
24439,11.530000000000001,11.530000000000001,11.530000000000001,11.530000000000001
24440,32.379999999999995,32.379999999999995,32.379999999999995,32.379999999999995
24441,23.81,23.81,23.81,23.81
24442,17.34,17.34,17.34,17.34
24443,39.85,39.85,39.85,39.85
24444,12.18,12.18,12.18,12.18
24445,19.84,19.84,19.84,19.84
24446,19.35,19.35,19.35,19.35
24447,26.98,26.98,26.98,26.98
24448,23.56,23.56,23.56,23.56
24449,10.21,10.21,10.21,10.21
24450,9.98,9.98,9.98,9.98
24451,39.8,39.8,39.8,39.8
24452,17.47,17.47,17.47,17.47
24453,19.63,19.63,19.63,19.63
24454,39.73,39.73,39.73,39.73
24455,10.63,10.63,10.63,10.63
24456,18.09,18.09,18.09,18.09
24457,38.31,38.31,38.31,38.31
24458,35.05,35.05,35.05,35.05
24459,0.0,0.0,0.0,21.62
24460,10.44,10.44,10.44,10.44
24461,23.9,23.9,23.9,23.9
24462,24.14,24.14,24.14,24.14
24463,54.29,54.29,54.29,54.29
24464,42.21,42.21,42.21,42.21
24465,11.57,11.57,11.57,11.57
24466,42.47,42.47,42.47,42.47
24467,13.82,13.82,13.82,13.82
24468,12.655,12.655,12.655,12.655
24469,16.21,16.21,16.21,16.21
24470,39.95,39.95,39.95,39.95
24471,17.61,17.61,17.61,17.61
24472,0.0,0.0,0.0,0.0
24473,0.0,0.0,10.85,10.85
24474,17.285,17.285,17.285,17.285
24475,21.52,21.52,21.52,21.52
24476,20.784999999999997,20.784999999999997,20.784999999999997,20.784999999999997
24477,32.224999999999994,32.224999999999994,32.224999999999994,32.224999999999994
24478,0.0,0.0,0.0,16.34
24479,32.69,32.69,32.69,32.69
24480,32.86,32.86,32.86,32.86
24481,11.156666666666666,11.156666666666666,11.156666666666666,11.156666666666666
24482,6.94,6.94,6.94,6.94
24483,31.79,31.79,31.79,31.79
24484,10.06,10.06,17.595,17.595
24485,24.26666666666667,24.26666666666667,24.26666666666667,24.26666666666667
24486,15.24,15.24,15.24,15.24
24487,9.725,9.725,9.725,9.725
24488,14.37,14.37,14.37,14.37
24489,15.87,15.87,15.87,15.87
24490,25.72,25.72,25.72,25.72
24491,16.65,16.65,16.65,16.65
24492,21.790000000000003,21.790000000000003,21.790000000000003,21.790000000000003
24493,21.72,21.72,21.72,21.72
24494,10.95,10.95,10.95,10.95
24495,0.0,13.9,13.9,13.9
24496,14.045,14.045,14.045,14.045
24497,19.81,19.81,19.81,19.81
24498,5.24,5.24,5.24,5.24
24499,20.43,20.43,20.43,20.43
24500,25.98,25.98,25.98,25.98
24501,15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998
24502,13.94,13.94,13.94,13.94
24503,9.94,9.94,9.94,9.94
24504,12.22,12.22,12.22,12.22
24505,24.14,24.14,24.14,24.14
24506,46.67,46.67,46.67,46.67
24507,14.45,14.45,14.45,14.45
24508,18.54,18.54,18.54,18.54
24509,49.38,49.38,49.38,49.38
24510,45.43,33.07,33.07,33.07
24511,29.07,29.07,29.07,29.07
24512,0.0,0.0,0.0,0.0
24513,13.94,13.94,13.94,13.94
24514,22.5,22.5,22.5,22.5
24515,9.66,9.66,9.66,9.66
24516,15.08,15.08,15.08,15.08
24517,7.680000000000001,7.680000000000001,7.680000000000001,7.680000000000001
24518,0.0,0.0,0.0,14.7
24519,16.97,16.97,16.97,16.97
24520,39.58,39.58,39.58,39.58
24521,10.97,10.97,10.97,10.97
24522,0.0,12.45,12.45,12.45
24523,12.31,12.31,12.31,12.31
24524,16.64,16.64,16.64,16.64
24525,9.87,9.87,9.87,9.87
24526,44.94,44.94,44.94,44.94
24527,10.39,10.39,10.39,10.39
24528,14.64,14.64,14.64,14.64
24529,0.0,0.0,0.0,45.55
24530,0.0,0.0,12.3,12.3
24531,20.12,20.12,20.12,20.12
24532,45.16,45.16,45.16,45.16
24533,20.95,20.95,20.95,20.95
24534,0.0,0.0,25.0,25.0
24535,12.38,12.38,12.38,12.38
24536,19.81,31.450000000000003,31.450000000000003,31.450000000000003
24537,22.62,22.62,22.62,22.62
24538,23.8,23.8,23.8,23.8
24539,0.0,0.0,0.0,0.0
24540,17.665,17.665,17.665,17.665
24541,8.65,8.65,8.65,8.65
24542,12.38,12.38,12.38,12.38
24543,23.89,23.89,23.89,23.89
24544,12.85,12.85,12.85,12.85
24545,23.81,23.81,23.81,23.81
24546,43.86,43.86,43.86,43.86
24547,30.955,30.955,30.955,30.955
24548,6.970000000000001,6.970000000000001,6.970000000000001,6.970000000000001
24549,54.59,54.59,54.59,54.59
24550,0.0,0.0,0.0,0.0
24551,19.77,19.77,19.77,19.77
24552,7.22,7.22,7.22,7.22
24553,20.6,20.6,20.6,20.6
24554,12.99,12.99,12.99,12.99
24555,12.32,12.32,12.32,12.32
24556,20.990000000000002,20.990000000000002,20.990000000000002,20.990000000000002
24557,20.340000000000003,20.340000000000003,20.340000000000003,20.340000000000003
24558,30.034999999999997,30.034999999999997,30.034999999999997,30.034999999999997
24559,18.41,18.41,18.41,18.41
24560,11.870000000000001,11.870000000000001,11.870000000000001,11.870000000000001
24561,9.95,9.95,9.95,9.95
24562,15.51,15.51,15.51,15.51
24563,21.24,21.24,21.24,21.24
24564,42.11,42.11,42.11,42.11
24565,0.0,0.0,0.0,0.0
24566,20.83,20.83,20.83,20.83
24567,44.29,44.29,44.29,44.29
24568,21.38,21.38,21.38,21.38
24569,50.62,50.62,50.62,50.62
24570,23.31,23.31,23.31,23.31
24571,42.82,42.82,42.82,42.82
24572,10.98,10.98,10.98,10.98
24573,18.915,18.915,18.915,18.915
24574,26.185000000000002,26.185000000000002,26.185000000000002,26.185000000000002
24575,16.310000000000002,16.310000000000002,16.310000000000002,28.205000000000002
24576,12.620000000000001,12.620000000000001,12.620000000000001,12.620000000000001
24577,27.34,27.34,27.34,27.34
24578,37.82,37.82,37.82,37.82
24579,14.03,14.03,14.03,14.03
24580,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005
24581,10.7,10.7,10.7,10.7
24582,19.53,19.53,19.53,19.53
24583,50.87,50.87,50.87,50.87
24584,12.53,12.53,12.53,12.53
24585,31.39,31.39,31.39,31.39
24586,20.0,20.0,20.0,20.0
24587,17.57,17.57,17.57,17.57
24588,45.24,45.24,45.24,45.24
24589,10.43,10.43,10.43,10.43
24590,15.395,15.395,15.395,15.395
24591,38.09,38.09,38.09,38.09
24592,23.01,23.01,23.01,23.01
24593,47.22,47.22,47.22,47.22
24594,51.86,51.86,51.86,51.86
24595,44.01,44.01,44.01,44.01
24596,31.265,31.265,31.265,31.265
24597,29.02,29.02,29.02,29.02
24598,42.620000000000005,42.620000000000005,42.620000000000005,42.620000000000005
24599,5.24,5.24,5.24,5.24
24600,39.03,39.03,39.03,39.03
24601,10.16,10.16,10.16,10.16
24602,12.54,12.54,12.54,12.54
24603,5.15,5.15,11.940000000000001,11.940000000000001
24604,11.920000000000002,11.920000000000002,11.920000000000002,11.920000000000002
24605,12.08,12.08,12.08,12.08
24606,15.23,15.23,15.23,15.23
24607,17.14,17.14,17.14,17.14
24608,14.14,14.14,14.14,14.14
24609,42.42,42.42,42.42,42.42
24610,0.0,0.0,10.05,10.05
24611,38.49,38.49,38.49,38.49
24612,10.46,10.46,10.46,10.46
24613,15.33,15.33,15.33,15.33
24614,9.65,9.65,9.65,9.65
24615,16.61,16.61,16.61,16.61
24616,48.31,48.31,48.31,48.31
24617,32.93,32.93,32.93,32.93
24618,31.9,31.9,31.9,31.9
24619,19.37,19.37,19.37,19.37
24620,0.0,0.0,31.55,31.55
24621,38.65,38.65,38.65,38.65
24622,18.73,18.73,18.73,18.73
24623,0.0,0.0,0.0,18.64
24624,40.81,40.81,40.81,40.81
24625,44.27,44.27,44.27,44.27
24626,12.15,12.15,12.15,12.15
24627,39.56,39.56,39.56,39.56
24628,11.15,11.15,11.15,11.15
24629,12.22,12.22,12.22,12.22
24630,0.0,0.0,9.68,9.68
24631,12.71,12.71,12.71,12.71
24632,11.41,11.41,11.41,11.41
24633,10.17,10.17,19.095000000000002,19.095000000000002
24634,27.14,27.14,27.14,27.14
24635,17.38,17.38,17.38,17.38
24636,8.55,8.55,8.55,8.55
24637,5.56,5.56,5.56,5.56
24638,13.5,13.5,13.5,13.5
24639,14.92,14.92,14.92,14.92
24640,23.81,23.81,23.81,23.81
24641,49.14,49.14,49.14,49.14
24642,18.1,18.1,18.1,18.1
24643,15.56,15.56,15.56,15.56
24644,15.84,15.84,15.84,15.84
24645,12.1,12.1,12.1,12.1
24646,45.760000000000005,45.760000000000005,45.760000000000005,45.760000000000005
24647,17.46,17.46,17.46,17.46
24648,23.41,23.41,23.41,23.41
24649,0.0,0.0,0.0,32.260000000000005
24650,7.53,7.53,7.53,7.53
24651,10.16,10.16,10.16,10.16
24652,40.31,40.31,40.31,40.31
24653,12.22,12.22,12.22,12.22
24654,37.11,37.11,37.11,37.11
24655,35.9,35.9,35.9,35.9
24656,33.16,33.16,33.16,33.16
24657,50.11,50.11,50.11,50.11
24658,42.66,42.66,42.66,42.66
24659,24.17,24.17,24.17,24.17
24660,10.16,10.16,10.16,10.16
24661,11.15,11.15,11.15,11.15
24662,0.0,0.0,0.0,25.99
24663,15.98,15.98,15.98,15.98
24664,18.75,18.75,18.75,18.75
24665,9.82,9.82,9.82,9.82
24666,42.57,42.57,42.57,42.57
24667,9.95,9.95,9.95,9.95
24668,38.97,38.97,38.97,38.97
24669,13.65,13.65,13.65,13.65
24670,17.32,17.32,17.32,17.32
24671,27.09,27.09,27.09,27.09
24672,10.74,10.74,10.74,10.74
24673,8.45,8.45,8.45,8.45
24674,11.35,11.35,11.35,11.35
24675,41.08,41.08,41.08,41.08
24676,0.0,0.0,0.0,28.25
24677,32.370000000000005,32.370000000000005,32.370000000000005,32.370000000000005
24678,13.33,13.33,13.33,13.33
24679,9.99,9.99,9.99,9.99
24680,28.36,28.36,28.36,28.36
24681,33.14,33.14,33.14,33.14
24682,25.63,25.63,25.63,25.63
24683,10.350000000000001,10.350000000000001,10.350000000000001,10.350000000000001
24684,10.530000000000001,10.530000000000001,9.743333333333334,9.743333333333334
24685,42.59,42.59,42.59,42.59
24686,40.71,40.71,40.71,40.71
24687,0.0,12.22,12.22,12.22
24688,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005
24689,46.02,46.02,46.02,46.02
24690,45.38,45.38,45.38,45.38
24691,47.93,47.93,47.93,47.93
24692,35.24,35.24,35.24,35.24
24693,27.06,27.06,27.06,27.06
24694,33.19,33.19,33.19,33.19
24695,18.25,18.25,18.25,18.25
24696,49.36,49.36,49.36,49.36
24697,19.84,19.84,19.84,19.84
24698,0.0,0.0,10.48,10.48
24699,22.94,22.94,22.94,22.94
24700,23.21,23.21,23.21,23.21
24701,0.0,0.0,8.56,8.56
24702,5.16,5.16,5.16,5.16
24703,18.475,18.475,18.475,18.475
24704,11.74,11.74,11.74,11.74
24705,12.51,12.51,12.51,12.51
24706,4.77,4.77,4.77,4.77
24707,22.99,22.99,22.99,22.99
24708,14.76,14.76,14.76,14.76
24709,17.93,17.93,17.93,17.93
24710,7.08,7.08,7.08,7.08
24711,31.79,31.79,31.79,31.79
24712,15.71,15.71,15.71,15.71
24713,0.0,0.0,28.83,28.83
24714,36.87,36.87,36.87,36.87
24715,11.74,11.74,11.74,11.74
24716,17.62,17.62,17.62,17.62
24717,0.0,0.0,0.0,0.0
24718,7.82,7.82,7.82,7.82
24719,48.1,48.1,32.535,32.535
24720,10.77,10.77,10.77,10.77
24721,21.604999999999997,21.604999999999997,21.604999999999997,21.604999999999997
24722,0.0,0.0,13.989999999999998,13.989999999999998
24723,32.32,32.32,32.32,32.32
24724,6.27,6.27,6.27,6.27
24725,17.22,17.22,17.22,17.22
24726,0.0,0.0,0.0,40.13
24727,0.0,0.0,0.0,0.0
24728,44.09,44.09,44.09,44.09
24729,9.52,9.52,9.52,9.52
24730,15.51,15.51,15.51,15.51
24731,47.5,47.5,47.5,47.5
24732,9.41,9.41,9.41,9.41
24733,15.56,15.56,15.56,15.56
24734,20.29,20.29,20.29,20.29
24735,0.0,26.51,26.51,26.51
24736,31.73,31.73,31.73,31.73
24737,45.8,45.8,45.8,45.8
24738,10.06,10.06,10.06,10.06
24739,18.59,18.59,18.59,18.59
24740,40.9,40.9,40.9,40.9
24741,31.75,31.75,20.69,20.69
24742,37.3,37.3,37.3,37.3
24743,52.49,52.49,52.49,52.49
24744,0.0,0.0,0.0,6.9
24745,22.98,22.98,22.98,22.98
24746,35.37,35.37,35.37,35.37
24747,11.42,11.42,11.42,11.42
24748,28.26,28.26,28.26,28.26
24749,29.34,29.34,29.34,29.34
24750,34.08,34.08,34.08,34.08
24751,53.16,53.16,53.16,53.16
24752,46.4,46.4,46.4,46.4
24753,10.995000000000001,10.995000000000001,10.995000000000001,10.995000000000001
24754,10.04,10.04,10.04,10.04
24755,37.49,37.49,37.49,37.49
24756,0.0,0.0,16.87,16.87
24757,48.39,48.39,48.39,48.39
24758,26.67,26.67,26.67,26.67
24759,54.44,54.44,54.44,54.44
24760,5.62,5.62,5.62,5.62
24761,15.17,15.17,15.17,15.17
24762,50.29,50.29,50.29,50.29
24763,18.29,18.29,18.29,18.29
24764,39.49,39.49,39.49,39.49
24765,0.0,0.0,0.0,0.0
24766,41.97,41.97,41.97,41.97
24767,19.52,19.52,19.52,19.52
24768,9.77,9.77,9.77,9.77
24769,11.78,11.175,11.175,11.175
24770,35.8,35.8,35.8,35.8
24771,42.39,42.39,42.39,42.39
24772,38.73,38.73,38.73,38.73
24773,7.44,7.44,7.44,7.44
24774,6.98,6.98,6.98,6.98
24775,24.295,24.295,24.295,24.295
24776,0.0,0.0,0.0,0.0
24777,18.99,18.99,18.99,18.99
24778,9.29,9.29,9.29,9.29
24779,17.4,17.4,17.4,17.4
24780,0.0,0.0,0.0,0.0
24781,11.99,11.99,11.99,11.99
24782,14.45,14.45,14.45,14.45
24783,15.71,15.71,15.71,15.71
24784,16.09,16.09,16.09,16.09
24785,24.88,24.88,24.88,24.88
24786,17.490000000000002,17.490000000000002,17.490000000000002,17.490000000000002
24787,13.47,13.47,13.47,13.47
24788,9.99,9.99,9.99,9.99
24789,0.0,0.0,0.0,12.9
24790,26.02,26.02,26.02,26.02
24791,6.57,6.57,6.57,6.57
24792,0.0,15.79,15.79,15.79
24793,28.08,28.08,28.08,28.08
24794,12.330000000000002,12.330000000000002,12.330000000000002,12.330000000000002
24795,42.23,42.23,42.23,42.23
24796,5.79,5.79,5.79,5.79
24797,48.89,48.89,48.89,48.89
24798,4.76,4.76,4.76,4.76
24799,23.475,23.475,23.475,23.475
24800,30.34,30.34,30.34,30.34
24801,0.0,0.0,0.0,0.0
24802,20.31,20.31,20.31,20.31
24803,10.63,10.63,10.63,10.63
24804,11.56,11.56,11.56,11.56
24805,11.52,11.52,11.52,11.52
24806,19.200000000000003,19.200000000000003,19.200000000000003,19.200000000000003
24807,33.49,33.49,33.49,33.49
24808,36.02,36.02,36.02,36.02
24809,10.59,10.59,10.59,10.59
24810,12.67,12.67,12.67,12.67
24811,11.52,11.52,11.52,11.52
24812,12.29,12.29,12.29,12.29
24813,17.27,17.27,17.27,17.27
24814,52.95,52.95,52.95,52.95
24815,42.59,42.59,42.59,42.59
24816,11.37,11.37,11.37,11.37
24817,24.5,24.5,24.5,24.5
24818,25.89,25.89,25.89,25.89
24819,27.99,27.99,27.99,27.99
24820,11.11,11.11,11.11,11.11
24821,29.37,29.37,29.37,29.37
24822,11.91,11.91,11.91,11.91
24823,0.0,0.0,43.05,43.05
24824,10.32,10.32,10.32,10.32
24825,44.98,44.98,44.98,44.98
24826,0.0,0.0,0.0,0.0
24827,10.37,10.37,10.37,10.37
24828,9.37,9.37,9.37,9.37
24829,9.27,9.27,9.27,9.27
24830,51.42,51.42,51.42,51.42
24831,10.855,10.855,10.855,10.855
24832,23.63,23.63,23.63,23.63
24833,30.28,30.28,30.28,30.28
24834,17.4,17.4,17.4,17.4
24835,10.8,10.8,10.8,10.8
24836,20.14,20.14,20.14,20.14
24837,21.436666666666667,21.436666666666667,21.436666666666667,21.436666666666667
24838,45.24,45.24,45.24,45.24
24839,30.16,30.16,30.16,30.16
24840,39.79,39.79,39.79,39.79
24841,21.45,21.45,21.45,21.45
24842,29.93,29.93,29.93,29.93
24843,41.28,41.28,41.28,41.28
24844,46.02,46.02,46.02,46.02
24845,20.97,20.97,20.97,20.97
24846,11.76,11.76,11.76,11.76
24847,29.0,29.0,29.0,29.0
24848,20.05,20.05,20.05,20.05
24849,45.54,45.54,45.54,45.54
24850,28.5,28.5,28.5,28.5
24851,11.069999999999999,11.069999999999999,11.069999999999999,11.069999999999999
24852,45.55,45.55,45.55,45.55
24853,40.81,40.81,40.81,40.81
24854,39.28,39.28,39.28,39.28
24855,10.16,10.16,10.16,10.16
24856,25.935000000000002,25.935000000000002,25.935000000000002,25.935000000000002
24857,10.15,10.15,10.15,10.15
24858,47.59,47.59,47.59,47.59
24859,16.75,16.75,16.75,16.75
24860,34.02,34.02,34.02,34.02
24861,27.46,27.46,27.46,27.46
24862,15.88,15.88,15.88,15.88
24863,16.82,16.82,16.82,16.82
24864,17.51,17.51,17.51,17.51
24865,8.1,8.1,8.1,8.1
24866,44.41,44.41,44.41,44.41
24867,40.0,40.0,40.0,40.0
24868,40.19,40.19,40.19,40.19
24869,32.47,32.47,32.47,32.47
24870,0.0,36.14,36.14,36.14
24871,0.0,0.0,19.05,19.05
24872,5.24,5.24,5.24,5.24
24873,9.92,9.92,9.92,9.92
24874,8.88,8.88,8.88,8.88
24875,5.395,5.395,5.395,5.395
24876,0.0,10.11,10.11,10.11
24877,0.0,0.0,0.0,8.69
24878,36.51,36.51,36.51,36.51
24879,0.0,0.0,0.0,27.19
24880,10.79,10.79,10.79,10.79
24881,45.21,45.21,45.21,45.21
24882,23.78,23.78,23.78,23.78
24883,31.85,31.85,31.85,31.85
24884,10.145,10.145,10.145,10.145
24885,16.27,16.27,16.27,16.27
24886,26.98,26.98,26.98,26.98
24887,52.5,52.5,52.5,52.5
24888,42.27,42.27,42.27,42.27
24889,13.09,13.09,13.09,13.09
24890,33.33,33.33,33.33,33.33
24891,45.370000000000005,45.370000000000005,45.370000000000005,45.370000000000005
24892,27.82,27.82,27.82,27.82
24893,7.3,7.3,7.3,7.3
24894,49.13,49.13,49.13,49.13
24895,32.89,32.89,32.89,32.89
24896,18.69,18.69,18.69,18.69
24897,19.79,19.79,19.79,19.79
24898,34.2,34.2,34.2,34.2
24899,42.93,42.93,42.93,42.93
24900,20.87,20.87,20.87,20.87
24901,19.69,19.69,19.69,19.69
24902,31.91,31.91,31.91,31.91
24903,12.2,12.2,12.2,12.2
24904,44.11,44.11,44.11,44.11
24905,43.95,43.95,43.95,43.95
24906,40.49,40.49,40.49,40.49
24907,9.52,9.52,9.52,9.52
24908,19.85,19.85,19.85,19.85
24909,19.37,19.37,19.37,19.37
24910,32.96,32.96,32.96,32.96
24911,30.1,30.1,30.1,30.1
24912,10.81,10.81,10.81,10.81
24913,39.22,39.22,39.22,39.22
24914,18.93,18.93,18.93,18.93
24915,9.68,9.68,9.68,9.68
24916,15.88,15.88,15.88,15.88
24917,24.48,24.48,24.48,24.48
24918,12.22,12.22,12.22,12.22
24919,9.67,9.67,9.67,9.67
24920,12.06,12.06,12.06,12.06
24921,9.76,9.76,9.76,9.76
24922,0.0,0.0,0.0,0.0
24923,0.0,31.75,31.75,31.75
24924,38.02,38.02,38.02,38.02
24925,33.17,33.17,33.17,33.17
24926,7.59,7.59,7.59,7.59
24927,32.97,32.97,32.97,32.97
24928,34.79,34.79,34.79,34.79
24929,39.76,39.76,39.76,39.76
