"","id","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente"
721,274,0.36139018691588787,0.16129031789404724,0.09778477539095831,0.384375
722,8212,0.34151090342679125,0.16223833541258792,0.09791830240773025,0.359375
723,3868,0.3864291277258567,0.13709677419360522,0.08770604375417579,0.4
724,9869,0.23566978193146415,0.12512600433911214,0.0855521250974286,0.265625
725,1875,0.42316978193146415,0.137096774195424,0.08770604375417579,0.446875
726,3477,0.3404984423676013,0.16833890637293436,0.09928366402871758,0.37812500000000004
727,3053,0.30646417445482865,0.16028226575532412,0.09770623632916886,0.296875
728,1057,0.5145833333333334,0.41935480890735466,0.3319064326211816,0.515625
729,1513,0.27075545171339566,0.0001260083048570948,3.9102298898807675e-06,0.271875
730,6030,0.3571261682242991,0.06684726890506643,0.032063826642956705,0.3375
731,3306,0.35806074766355145,0.3870967704681444,0.32025020168781726,0.33125000000000004
732,1761,0.3283878504672897,0.38685263356854827,0.3202396442005685,0.30000000000000004
733,3407,0.5043029595015576,0.4473030310787013,0.35134329054853874,0.490625
734,162,0.4206700626959248,0.38685244736411883,0.32023964378290004,0.44200626959247646
735,815,0.3837970219435737,0.41834677419343447,0.33182789357865405,0.39811912225705326
736,1305,0.4127547021943574,0.41935378913548327,0.3319064289651267,0.3918495297805643
737,5011,0.357621473354232,0.15939844068751885,0.09742183813446881,0.3479623824451411
738,965,0.40470219435736676,0.4183467742535749,0.33182789357865694,0.3667711598746082
739,3837,0.3897335423197492,0.4192261231496044,0.33190248375309905,0.3699059561128527
740,1449,0.3700235109717869,0.3753799909668011,0.3181069218322733,0.3448275862068966
741,3361,0.3871277429467085,0.3870986201349764,0.32025021120398,0.35423197492163006
742,33,0.44218260188087777,0.4183487430695494,0.33182790327114475,0.4012539184952978
743,950,0.4121277429467085,0.3792783733936873,0.3186832695548405,0.3793103448275862
744,2510,0.31359717868338555,0.38697470388104804,0.32024631780605906,0.2915360501567398
745,6051,0.35009796238244517,0.32464988001289763,0.26617477337275086,0.3166144200626959
746,389,0.30613244514106586,0.32459676301767737,0.2661734162949687,0.2915360501567398
747,730,0.3525470219435737,0.13779971507162792,0.08777157031150895,0.35423197492163006
748,2894,0.377037617554859,0.2256863455180964,0.1294658478822298,0.37617554858934166
749,3319,0.31024686520376177,0.3870967704680307,0.32025020168781726,0.2821316614420063
750,10451,0.3454349529780564,0.3870967741935484,0.3202502016890054,0.3040752351097179
751,721,0.44482758620689655,0.2943548349552545,0.24635821777510702,0.4670846394984326
752,1694,0.43350313479623825,0.44676155796009986,0.3512251893648146,0.4012539184952978
753,1106,0.3584051724137931,0.1352076049756319,0.08734311927472105,0.36363636363636365
754,172,0.28701018808777434,0.13709676674296745,0.08770604375094615,0.2633228840125392
755,1337,0.30403580371049466,0.38697088918383926,0.3202462916366615,0.2924528301886793
756,3920,0.48124051181956196,0.3831200072983765,0.3196712396533219,0.4748427672955975
757,3011,0.4798998442459731,0.4193548088782225,0.33190643262118047,0.4748427672955975
758,2592,0.34892845172610953,0.3870967740771327,0.3202502016889973,0.35534591194968557
759,146,0.39575323830366116,0.4193233364607174,0.33190590345295645,0.4088050314465409
760,2576,0.3300210957985844,0.06458134215990974,0.03168740270621506,0.339622641509434
761,3195,0.27243153723309876,0.2581905204609819,0.23412556748141633,0.289308176100629
762,8073,0.21781904930896467,0.2542801017518813,0.23313508978410202,0.23584905660377353
763,2082,0.2941385225054711,0.1370927518113486,0.08770601712949322,0.30503144654088055
764,4463,0.4317935371936673,0.38709295949628253,0.3202501755196079,0.449685534591195
765,160,0.26048382326846864,0.2620967667356916,0.2347019868170268,0.27987421383647804
766,2020,0.38287888645728596,0.3870967741936052,0.3202502016890053,0.3836477987421384
767,117,0.3908637447999842,0.13709868340124687,0.08770605338179605,0.4056603773584906
768,3509,0.34102245618185756,0.387096647300876,0.32025020150942607,0.37421383647798745
769,7607,0.24893042329607062,0.012096770348204444,0.0021578288842307725,0.2672955974842768
770,151,0.35656607741602686,0.16834677396071773,0.09928373564380277,0.35962145110410093
771,1719,0.37011685812352435,0.38697469643046767,0.3202463178028295,0.3848580441640379
772,1827,0.48376088724877486,0.419347209082088,0.3319063615092256,0.49211356466876977
773,7190,0.3057754498740154,0.38709295577099245,0.32025017551841994,0.3249211356466877
774,2951,0.2805983770807293,0.3869747038809346,0.32024631780605894,0.2933753943217665
775,3456,0.3560899152828204,0.3870967704683149,0.32025020168781726,0.35646687697160884
776,5952,0.22937126758327875,0.2929803246045246,0.2462652368591911,0.25867507886435326
777,1197,0.3628950657698946,0.4144415076701877,0.3312514778065083,0.362776025236593
778,1689,0.36698212407991593,0.38319052052834146,0.3196737823501682,0.3974763406940063
779,3575,0.34662619288534413,0.03654233870964152,0.01224718963035476,0.34069400630914826
780,3323,0.35567327341626487,0.419354834954345,0.3319064326438558,0.34700315457413244
781,2649,0.23661290002579216,0.26209677419354804,0.23470198682025667,0.25236593059936907
782,6930,0.38124714798722303,0.41911045873474706,0.331895874677138,0.362776025236593
783,2691,0.6631748110231535,0.9999212449596774,0.9999983668279395,0.694006309148265
784,1107,0.39501616967244013,0.38028470931511404,0.3187617994084868,0.4037854889589906
785,2428,0.4204710037100966,0.4193509038708898,0.3319064062991587,0.3911671924290221
786,8475,0.20917405709977577,0.2581865865617028,0.23412554113569106,0.24605678233438488
787,1091,0.6268674483661687,0.4193548387096774,0.33190643264504494,0.6750788643533123
788,2907,0.29403011725492534,0.26209652832438124,0.23470198633771777,0.33438485804416407
789,2302,0.2594686824196972,0.3792766409461097,0.3186832603408998,0.2902208201892744
790,1487,0.2833759895244331,0.28552628332580476,0.24471273670616256,0.305993690851735
791,4414,0.26000436481955436,0.1370967722126082,0.08770604375341662,0.2965299684542587
792,3157,0.24960815824454896,0.2619747037646327,0.2346981029373023,0.26813880126182965
793,1410,0.34319385750848164,0.29032258064516103,0.24577788820877633,0.34069400630914826
794,1146,0.21461086930479578,0.25806450867845143,0.23412165724950706,0.2721518987341772
795,750,0.3681268218663898,0.29032258064516103,0.24577788820877622,0.37341772151898733
796,2150,0.4885996086730823,0.41920222008540386,0.3319020231116757,0.5063291139240507
797,8564,0.21666733218863554,0.25806451612903225,0.2341216572527366,0.24683544303797467
798,10940,0.2721518987341772,0.007822342457368459,0.0015669515215207541,0.30379746835443033
799,10440,0.26210917222377506,0.25806451612903225,0.2341216572527366,0.29430379746835444
800,10036,0.4772990456414966,0.8548387096774193,0.9095833678334582,0.5063291139240507
801,861,0.2847901609232121,0.2894367056509355,0.24570323320165965,0.30379746835443033
802,9337,0.3538314099748433,0.28446513534735374,0.2444230804864379,0.3575949367088608
803,1234,0.4614063810246376,0.29423276466824877,0.24635433389216177,0.46518987341772156
804,7774,0.41318931437926765,0.04105696950438986,0.013357225427053865,0.4113924050632911
805,1079,0.3143792676596254,0.2580645161891155,0.2341216572527396,0.35443037974683544
806,1547,0.45429860639699715,0.2943510202579036,0.2463581916057095,0.4683544303797469
807,3863,0.443417322205806,0.44758064516129004,0.3513547929176096,0.44620253164556967
808,3480,0.401689094757018,0.35282257319457355,0.2772493176846763,0.439873417721519
809,1705,0.3665894661182766,0.3791583817295642,0.31867942142232,0.38291139240506333
810,3310,0.3586630994689135,0.38697470387376887,0.32024631780605883,0.39556962025316456
811,6715,0.24172423431697476,0.25806451589599533,0.23412165725271472,0.27531645569620256
812,2671,0.3841392804376472,0.2903225806451327,0.24577788820877622,0.4113924050632911
813,3255,0.7007547019127102,0.35483870967741926,0.2774628090049005,0.740506329113924
814,3028,0.3996525975322446,0.29334665114249636,0.2462796785323812,0.430379746835443
815,3751,0.4129297608114044,0.2638647653606745,0.2349048942370331,0.4082278481012658
816,2802,0.3140398514554965,0.28910088923669974,0.24568931727829157,0.37341772151898733
817,2695,0.26065167911192744,0.25806451228356775,0.23412165725068135,0.31329113924050633
818,2849,0.492173461645969,0.29435483123002126,0.24635821777306555,0.509493670886076
819,2987,0.27115361578085695,0.2580645085582809,0.23412165724949308,0.31645569620253167
820,857,0.5170107415245777,0.29337826875909667,0.2462802078987424,0.5411392405063291
821,3042,0.38917062652238155,0.38697470021572755,0.3202463178048738,0.39556962025316456
822,7133,0.43553088687457575,0.41932312134774197,0.3319059029944428,0.45569620253164556
823,34,0.34035459010501934,0.15637600806457297,0.0971298169882654,0.379746835443038
824,2282,0.22561194745038538,0.06250393775201601,0.031471455826051264,0.2784810126582279
825,699,0.4339535998083297,0.15921506862474832,0.09741652488434338,0.42721518987341767
826,837,0.26483825597749644,0.1290322579481007,0.08612854443626061,0.3015873015873016
827,8759,0.458710066305003,0.22189811172405083,0.12889326698121362,0.4285714285714286
828,8489,0.34163150492264416,0.38709861447967986,0.3202502112014983,0.34285714285714286
829,153,0.3355234076753064,0.1290363111804247,0.08612858988197791,0.35238095238095235
830,3408,0.41603375527426156,0.16517276544477077,0.0987747682768696,0.4285714285714286
831,1602,0.31062889290737394,0.06654012983598179,0.03205183066381956,0.3492063492063492
832,2958,0.4140847900341571,0.1691104519453619,0.0993517167392165,0.4476190476190476
833,3268,0.379746835443038,0.3869747037645759,0.32024631780605095,0.4031746031746032
834,1831,0.3717299578059071,0.1612903225806166,0.09778477539230823,0.4031746031746032
835,854,0.3060277275467149,0.26209665497698287,0.23470198664392827,0.27936507936507937
836,1811,0.3500301386377336,0.005009805241923626,0.0006583430075339791,0.3587301587301587
837,517,0.3494273658830621,0.03629033024243444,0.01223656052680977,0.35238095238095235
838,1440,0.28042997789833235,0.2620967739607175,0.2347019868202348,0.2761904761904762
839,39,0.26943942133815546,0.004032265635384502,0.0005803295707633715,0.28888888888888886
840,1404,0.24000401848503117,0.12891006866301458,0.08612466037700806,0.23492063492063497
841,3822,0.3816154309825196,0.16154111585315112,0.09779540045412594,0.36190476190476195
842,3505,0.3343178621659635,0.3831905204683076,0.3196737823501652,0.30793650793650795
843,1804,0.4518183644765923,0.20262063220296422,0.11946950304539827,0.4285714285714286
844,467,0.3284197755535335,0.26209677419354804,0.23470198682025667,0.302547770700637
845,2617,0.346031746031746,0.38709295949627553,0.3202501755196079,0.37898089171974525
846,4437,0.418986957840461,0.354836739869854,0.2774627993122488,0.40445859872611467
847,8982,0.332443635628349,0.29410959621436294,0.24634765654629331,0.32165605095541405
848,1453,0.3582853098776666,0.35685471204250196,0.2778296470758682,0.32484076433121023
849,3977,0.5648164998483469,0.4514908254627543,0.3519312385989537,0.5732484076433121
850,4511,0.402567991103023,0.41053045955636613,0.3302609971981477,0.37579617834394907
851,27,0.421554948943484,0.38130040322580616,0.31889682279488807,0.3885350318471338
852,10227,0.4714184612273784,0.23387096774096905,0.1310471955063396,0.42038216560509556
853,1052,0.46169244767970885,0.321635586600148,0.26567306429219206,0.4299363057324841
854,228,0.36085330098068946,0.41934621742644784,0.33190635794034984,0.3407643312101911
855,3171,0.3360024264482864,0.3245967667428502,0.26617341629615676,0.35350318471337583
856,3618,0.31242543726620164,0.38709676674296767,0.3202502016857758,0.28025477707006374
857,1016,0.32354665857850573,0.26209677419354804,0.23470198682025667,0.30573248407643316
858,3237,0.3770782035367616,0.3870909850341617,0.32025014006569585,0.39616613418530355
859,15,0.4321035387965243,0.2641129032257492,0.234915478137251,0.4408945686900958
860,7769,0.2803768747074744,0.32434881129325566,0.2661628326383142,0.30351437699680506
861,1485,0.24014570318064343,0.26209676674296767,0.23470198681702703,0.25239616613418525
862,2613,0.4303738222665392,0.29334775860151074,0.2462796822755723,0.43450479233226835
863,1896,0.31022974705439454,0.41935361201116106,0.33190642859887154,0.35782747603833864
864,2201,0.335035917055005,0.29334295577076475,0.24627965253931972,0.3514376996805112
865,3535,0.3968376711910625,0.38709676680305094,0.32025020168577867,0.41214057507987223
866,1120,0.2963513156020431,0.26209677419354827,0.23470198682025656,0.3226837060702875
867,5387,0.38704951059197,0.3881048387095316,0.3203287407553962,0.389776357827476
868,235,0.4071844023920701,0.41935385427167327,0.33190642907937684,0.41346153846153844
869,3701,0.3323912509216024,0.3870891410737265,0.3202501305520198,0.3621794871794872
870,4013,0.3380847054968461,0.3831904049842587,0.3196737821750254,0.3878205128205128
871,7011,0.3766691242729582,0.15726507840134485,0.09720451405498087,0.40384615384615385
872,4059,0.6320758581141968,0.4193548387096774,0.33190643264504494,0.6794871794871795
873,4659,0.3594863602850823,0.04044345525111148,0.013237610133907451,0.40064102564102566
874,1816,0.39673957565331364,0.16834677419354838,0.09928373564382453,0.40384615384615385
875,4543,0.4621528631113295,0.41935483859314837,0.33190643264503694,0.4423076923076923
876,1981,0.35729499467518633,0.38709676674285376,0.3202502016857758,0.3910256410256411
877,1516,0.4030679118538544,0.38697469637038406,0.3202463178028243,0.4423076923076923
878,2132,0.4162775456705169,0.41934720930764247,0.33190636150924735,0.39743589743589747
879,678,0.328459080855247,0.3870967741935484,0.3202502016890053,0.34935897435897434
880,2427,0.3432456787089375,0.41055704316785235,0.33026147768181524,0.3814102564102564
881,8566,0.37687392479724746,0.44965977257948353,0.3517230696596857,0.3942307692307693
882,2793,0.4217457196690424,0.4183467741936049,0.33182789357865405,0.4487179487179487
883,2623,0.36462685344474477,0.2904485849843583,0.24578179843745607,0.3589743589743589
884,2479,0.28698697468665524,0.2620967741935484,0.23470198682025667,0.29807692307692313
885,492,0.36241500778242,0.3879827645226053,0.3203248568712528,0.3557692307692307
886,8041,0.22626361923486527,0.2630924005091826,0.23478042501177387,0.2532051282051282
887,799,0.931801425411649,1.0,1.0,0.8814102564102564
888,11135,0.23535676251331206,0.2581867056526992,0.23412554131201102,0.28525641025641024
889,1468,0.41971819447857783,0.3870967740208009,0.32025020168898666,0.4455128205128205
890,3972,0.29218890800360453,0.258066417716984,0.23412166687710867,0.33974358974358976
891,624,0.3711599901695748,0.10386184700028434,0.044840640651108266,0.3878205128205128
892,3483,0.45809629812845243,0.38709874306591807,0.3202502113814961,0.46945337620578775
893,616,0.35872701789100503,0.38709283650161574,0.32025017534208666,0.39549839228295824
894,4260,0.367631296891747,0.26209677418991006,0.23470198682025645,0.382636655948553
895,931,0.23278918294995465,0.2580568867344938,0.23412158611693912,0.292604501607717
896,102,0.3465454695358232,0.008100940265824974,0.001578060983714824,0.427652733118971
897,540,0.3548520075851266,0.25913361487008846,0.2342016251196546,0.3440514469453376
898,2660,0.31039244785225495,0.16034320014486614,0.09770766497295547,0.39549839228295824
899,4287,0.4185423365487674,0.16128936890632872,0.09778477185066536,0.46302250803858525
900,3551,0.3326119218402177,0.13697469619018332,0.08770215986797791,0.3536977491961415
901,2072,0.4108129276939566,0.13104838709677247,0.08634203575326316,0.4212218649517685
902,4119,0.32977906856135253,0.09378066767127091,0.0430496471955385,0.367741935483871
903,1345,0.31280987449434705,0.03628650785333776,0.012236534354161055,0.3419354838709677
904,2052,0.2989731355668499,0.12903225806457286,0.08612854443626872,0.31612903225806455
905,2824,0.2830619230370294,0.12903225806451613,0.08612854443626872,0.3096774193548387
906,1565,0.25800228192096253,0.12512600806451613,0.08555212509861665,0.28387096774193543
907,1767,0.23497562493517266,0.004032258064398775,0.000580329567519966,0.2612903225806451
908,1051,0.38732496628980395,0.34879033002758764,0.2762521479407485,0.3870967741935484
909,2140,0.35444455969297795,0.12903422694040678,0.08612855412875953,0.3548387096774194
910,2050,0.2582719634892646,0.004032265755437692,0.0005803295707713652,0.2548387096774194
911,3927,0.34836635203817035,0.12903226575549454,0.08612854443952023,0.3354838709677419
912,2276,0.4382118037547972,0.2943548303277739,0.2463582177729059,0.45483870967741935
913,126,0.3849600663831553,0.036542182213605834,0.012247189426932703,0.38064516129032255
914,838,0.8140234415517063,0.48387096774193594,0.36359135344116933,0.8096774193548387
915,2667,0.5232859661860803,0.4516127840165167,0.35193512230880153,0.532258064516129
916,2859,0.43694637485737997,0.4199251367828414,0.332025420919013,0.40645161290322585
917,1789,0.7980707395498392,0.4838709677419355,0.36359135344116933,0.8
918,3264,0.5097396535629084,0.3891129032256925,0.32046369300599986,0.5161290322580645
919,419,0.45737550892577516,0.4193548386805732,0.33190643264504394,0.4239482200647249
920,1217,0.3930890489612694,0.3870965321097586,0.320250201208511,0.4142394822006472
921,3892,0.4354316734523437,0.38319248561897545,0.31967379204061463,0.44660194174757284
922,2345,0.4443470090823677,0.29435102401241175,0.24635819160689887,0.40129449838187703
923,198,0.3566134252009604,0.38709677046825786,0.32025020168781726,0.3851132686084142
924,5256,0.43900198350558517,0.1068490775754869,0.04528542778414002,0.42071197411003236
925,40,0.3455893099488464,0.37537802035184265,0.3181069121390454,0.3268608414239482
926,397,0.41839440442634934,0.29435385427260496,0.2463582142106281,0.3980582524271845
927,3146,0.3811253784319867,0.3831905239607746,0.3196737823513316,0.34627831715210355
928,2180,0.9138949785990187,1.0,1.0,0.8673139158576052
929,287,0.48668963357344186,0.41935483867963563,0.33190643264504394,0.482200647249191
930,259,0.39450882138010235,0.3870967741936052,0.3202502016890053,0.3818770226537217
931,354,0.4103559870550162,0.41935385427167304,0.33190642907937684,0.3818770226537217
932,1666,0.37939730172739883,0.3829463798960653,0.31966322486173115,0.37662337662337664
933,1133,0.4458244021350818,0.4181026335686052,0.33181733609021713,0.44480519480519476
934,3225,0.27348379775564247,0.3245967667391021,0.26617341629615676,0.2857142857142857
935,1123,0.35239356113142517,0.2620967741863005,0.23470198682025645,0.37337662337662336
936,542,0.5623082419198924,0.4515518084649115,0.3519336936195743,0.5681818181818181
937,1495,0.2724330685495734,0.2620967741935484,0.23470198682025656,0.2727272727272727
938,1381,0.5199638549153112,0.4496597763631611,0.35172306966087674,0.5292207792207793
939,2582,0.23849451519354437,0.2619670707612266,0.23469803180032467,0.24675324675324672
940,4470,0.3746900348842096,0.19965214882399918,0.11917884059068651,0.36038961038961037
941,2435,0.3516160215189341,0.4494134302207853,0.35171250200106996,0.3441558441558441
942,2250,0.3079267011305846,0.3870967668030474,0.3202502016857788,0.3311688311688312
943,3086,0.3699197242886564,0.38905186620509224,0.3204622642048749,0.3831168831168831
944,4079,0.29821796326650696,0.38708904851615367,0.3202501303976445,0.288961038961039
945,340,0.32272096835203634,0.32459676674285376,0.26617341629615676,0.34090909090909094
946,841,0.306455680242088,0.012096770468257745,0.002157828884238988,0.3246753246753247
947,520,0.46692304459294753,0.2900823702916083,0.2457673570640303,0.48051948051948057
948,3371,0.3966082461228092,0.44959492644777255,0.35172161469078833,0.38961038961038963
949,2269,0.4417896019837767,0.29435480145677406,0.2463582177492032,0.44805194805194803
950,2867,0.40028579834405076,0.41935388131004203,0.33190642910221413,0.41233766233766234
951,3640,0.3426752400693769,0.13709295949631106,0.08770601758477836,0.34853420195439744
952,107,0.2841067727061213,0.3870967741862721,0.3202502016890052,0.2996742671009772
953,3354,0.24683785270104486,0.25818658283641227,0.23412554113364958,0.2768729641693811
954,743,0.5273488726257456,0.4516129032221682,0.3519351224851296,0.5244299674267101
955,243,0.37937306992681585,0.35684625549531046,0.2778295725779766,0.37785016286644946
956,3687,0.4158593849147595,0.13795201240044475,0.08778017283191242,0.42345276872964166
957,1984,0.3999746182156606,0.4115385202861832,0.33033953626334756,0.4039087947882736
958,73,0.3556622530563899,0.41935482752649844,0.33190643264062714,0.3452768729641694
959,4255,0.33745082279284233,0.04432428629332219,0.013813534189824783,0.3355048859934854
960,4173,0.5531748381911248,0.41934624725165026,0.3319063579642141,0.5765472312703583
961,3352,0.3761580439104869,0.4193500358491742,0.33190640290879136,0.38110749185667747
962,2700,0.3014509920047379,0.3870967741935484,0.3202502016890053,0.3224755700325733
963,7965,0.2555099623503533,0.3789142448297369,0.31866886393592464,0.30293159609120524
964,2318,0.29874360167519776,0.38810385427167327,0.3203287371897281,0.3159609120521173
965,3948,0.2124032319472059,0.2620965244789275,0.23470198633652173,0.2703583061889251
966,648,0.2706967299801176,0.38709677034813694,0.32025020168780916,0.3127035830618893
967,462,0.30024535724861456,0.2580664775544026,0.23412166694199799,0.35179153094462545
968,3243,0.43605905495156305,0.4475807644906368,0.3513547930939458,0.46905537459283386
969,8625,0.25718092981936636,0.40665841943724623,0.3296851294789046,0.24104234527687296
970,3688,0.35392783112652815,0.290322573194552,0.2457778882055467,0.35504885993485347
971,5984,0.37789274233037407,0.29032258064516103,0.24577788820877622,0.3790849673202614
972,3326,0.4955398011539035,0.35483680232878656,0.27746279937771723,0.48692810457516345
973,3091,0.3226245981563092,0.29032158875663683,0.2457778846398786,0.35620915032679734
974,3548,0.47371782589257205,0.38911289950050876,0.3204636930048118,0.4934640522875817
975,2457,0.34157245960273364,0.2942288231645389,0.24635430754319754,0.35620915032679734
976,998,0.3299269762193694,0.262092840286936,0.23470196047453107,0.34967320261437906
977,321,0.44448702390836903,0.32648701437035066,0.2663829975628409,0.48039215686274506
978,626,0.2974601349769006,0.03931451618911552,0.013155191207558592,0.3529411764705882
979,2738,0.26867641736390535,0.2580642777104529,0.23412165677342733,0.31699346405228757
980,1947,0.3521534563879841,0.38709677419343436,0.3202502016890053,0.3790849673202614
981,519,0.2930744501926721,0.2580645196215485,0.23412165725390288,0.3529411764705882
982,2549,0.33229013646718186,0.2903217118112025,0.2457778848174027,0.36601307189542487
983,1809,0.23061037661535844,0.2580642777104529,0.23412165677342733,0.2875816993464052
984,8957,0.46688382193268185,0.35483840955050483,0.2774628084602647,0.45424836601307195
985,2665,0.40631453450001065,0.3548367706619431,0.27746279935341667,0.37254901960784315
986,1114,0.4425283685678397,0.3867802158405437,0.3202370918784223,0.4411764705882353
987,2271,0.410764088480126,0.38708914485182433,0.3202501305532106,0.43790849673202614
988,914,0.3339720252922016,0.2933467704609818,0.24627967870871703,0.37254901960784315
989,10906,0.42202635668816935,0.3157456816207498,0.2643177212738921,0.41503267973856206
990,9656,0.21462178791169018,0.01001764112886161,0.0017895521417227167,0.21568627450980393
991,3660,0.3851738306614719,0.31281403572328625,0.2640276488871105,0.3758169934640523
992,196,0.26533392944582823,0.25806451612903214,0.2341216572527366,0.3104575163398693
993,3218,0.3954993506631751,0.044110690604055036,0.01380350234979888,0.42156862745098034
994,787,0.43528985970066636,0.4192279692619644,0.33190251902703294,0.43137254901960786
995,3820,0.26233207723914753,0.32056450867845143,0.2655930867286368,0.29738562091503273
996,3617,0.3370164569628068,0.2580645086183644,0.23412165724949618,0.36274509803921573
997,1941,0.4991590555874902,0.29044846551315595,0.24578179826110524,0.5163398692810457
998,1664,0.3830022780013199,0.38697666343291637,0.3202463274948829,0.3758169934640523
999,3370,0.3909220582912861,0.2903159299805278,0.245777823197309,0.39869281045751637
1000,4337,0.28564433373783826,0.1252176165626545,0.08555407958937455,0.31699346405228757
1001,3938,0.4033001178613522,0.1310483870967173,0.08634203575326327,0.4131147540983606
1002,2557,0.4227793849780349,0.19354647974802774,0.11781345560520973,0.41639344262295086
1003,1527,0.33637629915354117,0.16330546720130368,0.0979982631436358,0.3377049180327869
1004,10670,0.30819672131147546,0.005069913522847358,0.000659768306651487,0.29836065573770487
1005,1686,0.3293046180220722,0.16016018775230023,0.09770235244297121,0.35737704918032787
1006,3309,0.30185363762991535,0.13684881863844467,0.08769546009631968,0.3016393442622951
1007,3107,0.39826422372227577,0.2862903217732198,0.24478071845824234,0.4229508196721311
1008,8377,0.3087753134040502,0.003940586120851575,0.0005769711346442774,0.3737704918032787
1009,345,0.3347476695596271,0.1300403188544168,0.08620708350147155,0.3475409836065574
1010,3571,0.3249330333226187,0.1602822657554377,0.09770623632916897,0.3147540983606557
1011,5991,0.3159541412193293,0.1369743462531794,0.08770215921559221,0.30819672131147546
1012,498,0.3817422050787528,0.06753651184901077,0.0321302719457065,0.3836065573770492
1013,10439,0.31541840780027863,0.13092232711853313,0.08633812546177944,0.30491803278688523
1014,1128,0.35358405657344905,0.13709677419354815,0.08770604375417579,0.360655737704918
1015,1302,0.48040287153112615,0.16935483405303597,0.0993622747088665,0.49836065573770494
1016,10788,0.4005143040822886,0.06782272846255388,0.03214183021438499,0.419672131147541
1017,4343,0.49765348762455797,0.4516128995004305,0.35193512248394165,0.4557377049180328
1018,2460,0.4375013393335476,0.41935387758478004,0.33190642910017265,0.41639344262295086
1019,1931,0.3089948231233822,0.25819052046825797,0.23412556748141655,0.29276315789473684
1020,4385,0.4641285591026747,0.10679177513285798,0.045283017519044955,0.4407894736842105
1021,1286,0.28254961173425364,0.2581865843441773,0.23412554113405692,0.26644736842105265
1022,2972,0.40819672131147544,0.4434940024322369,0.3503562593779832,0.430921052631579
1023,1235,0.3628990509059534,0.38709295576738256,0.32025017551841983,0.381578947368421
1024,545,0.42901207937877484,0.38709873934426586,0.32025021138030807,0.38815789473684215
1025,7449,0.4701251078515962,0.20161290130495357,0.11939096454986009,0.4342105263157895
1026,245,0.43688524590163935,0.2865357243965212,0.24479128258022698,0.430921052631579
1027,688,0.40845556514236414,0.26191563753896074,0.23469286782499543,0.3848684210526315
1028,5927,0.3730155306298534,0.384190835448302,0.31975225010427,0.3421052631578947
1029,173,0.3072691975841243,0.25907541463346817,0.2342002189240452,0.3026315789473685
1030,604,0.4539042277825712,0.3813003957751119,0.31889682279165854,0.41776315789473684
1031,10904,0.45886540120793784,0.4193176761750248,0.33190584200967166,0.42105263157894735
1032,6806,0.4037100949094047,0.4144672828899286,0.3312519737616775,0.3848684210526315
1033,6353,0.30912424503882663,0.3869747038737722,0.32024631780605894,0.2894736842105263
1034,7844,0.32327437446074203,0.3871577460690343,0.3202516303770475,0.3026315789473685
1035,2419,0.2595125107851596,0.25586159155506405,0.23333264027207545,0.2730263157894737
1036,1288,0.42111734253666955,0.4183467741935484,0.33182789357865417,0.4078947368421053
1037,10131,0.34309749784296806,0.04535771743782213,0.013948979116616522,0.3848684210526315
1038,3003,0.5439603106125971,0.19871468138849335,0.11889308425338851,0.5625
1039,1952,0.37689818809318376,0.32459677046825786,0.26617341629819835,0.3782894736842105
1040,2989,0.4859792924935289,0.4513687514176026,0.3519245649922751,0.5032894736842105
1041,1499,0.3706859361518551,0.38709295576735414,0.32025017551841983,0.3486842105263158
1042,651,0.37418032786885247,0.38685263356854815,0.3202396442005685,0.35526315789473684
1043,2739,0.4438943894389439,0.38709874306949965,0.320250211381496,0.39603960396039606
1044,3570,0.42413583463609517,0.3891128920498199,0.3204636930015822,0.3927392739273927
1045,4237,0.4975464651728331,0.48286364900963585,0.3635128174611153,0.48514851485148514
1046,426,0.31101268021538997,0.2542802136198432,0.23313508995720833,0.2805280528052805
1047,4526,0.4619159284349488,0.4193538848025584,0.3319064291033803,0.4257425742574258
1048,1621,0.288670314399861,0.38319051674296767,0.3196737823481237,0.29702970297029707
1049,344,0.2546682299808928,0.13319052023519984,0.0871296244153138,0.2739273927392739
1050,1359,0.615055584505819,0.4516129032258064,0.3519351224851296,0.6534653465346535
1051,290,0.27331943720687857,0.1370967741935445,0.08770604375417557,0.306930693069307
1052,437,0.3553282959874935,0.38319055492719034,0.31967378237537747,0.3729372937293729
1053,1204,0.27816136876845576,0.37928427419354804,0.3186833314778934,0.3102310231023102
1054,1314,0.36816050026055236,0.38911284146560055,0.32046369294067056,0.40594059405940597
1055,66,0.3434514504081987,0.38709868142553827,0.3202502113161806,0.3894389438943895
1056,3145,0.41801285391697063,0.38709868160044714,0.3202502113161916,0.42244224422442245
1057,3087,0.3304455445544554,0.26197470376463305,0.2346981029373021,0.33993399339933994
1058,2588,0.3211307972902553,0.38709677419354804,0.3202502016890053,0.36963696369636967
1059,2063,0.41625412541254125,0.4193462248771421,0.33190635794357926,0.4455445544554455
1060,3129,0.4144953969081119,0.2943548312518134,0.24635821777306643,0.42244224422442245
1061,597,0.31976289734236585,0.3870967741935484,0.3202502016890053,0.3465346534653465
1062,956,0.41733976029181863,0.2844633249673416,0.24442307099781602,0.4356435643564357
1063,4264,0.37534150766069985,0.4183429557709921,0.33182786740806847,0.42052980132450335
1064,3223,0.3456166808733854,0.16040542827636273,0.09771291379886804,0.38741721854304634
